open,high,low,close,volume,timestamp
69553.09000000,69683.52000000,69553.09000000,69590.16000000,194.20541000,1711950540000
69590.16000000,69590.17000000,69125.00000000,69261.99000000,508.72717000,1711950600000
69261.99000000,69406.00000000,69220.63000000,69393.99000000,219.35181000,1711950660000
69393.98000000,69446.00000000,69125.00000000,69209.52000000,198.92215000,1711950720000
69208.00000000,69242.00000000,69030.44000000,69076.01000000,196.46805000,1711950780000
69076.01000000,69284.01000000,69075.99000000,69234.00000000,147.75956000,1711950840000
69230.76000000,69360.00000000,69200.15000000,69274.01000000,179.35756000,1711950900000
69274.01000000,69274.01000000,69065.37000000,69119.42000000,107.79680000,1711950960000
69116.40000000,69240.00000000,69000.00000000,69240.00000000,249.46028000,1711951020000
69240.00000000,69335.95000000,69225.55000000,69318.00000000,99.91045000,1711951080000
69318.01000000,69336.00000000,69099.28000000,69167.48000000,141.95279000,1711951140000
69167.47000000,69187.70000000,69000.00000000,69174.01000000,200.93183000,1711951200000
69174.00000000,69283.99000000,69085.60000000,69099.99000000,124.89577000,1711951260000
69099.99000000,69151.19000000,68888.00000000,68972.01000000,246.53466000,1711951320000
68972.01000000,69220.00000000,68942.00000000,69174.41000000,121.40526000,1711951380000
69174.42000000,69380.00000000,69136.36000000,69326.01000000,116.09928000,1711951440000
69326.01000000,69360.00000000,69220.24000000,69222.15000000,74.35443000,1711951500000
69222.15000000,69222.16000000,69105.54000000,69208.80000000,124.35531000,1711951560000
69208.80000000,69258.03000000,69197.24000000,69232.00000000,50.56400000,1711951620000
69231.99000000,69314.19000000,69231.99000000,69286.96000000,52.24750000,1711951680000
69286.95000000,69388.15000000,69286.95000000,69357.78000000,94.85308000,1711951740000
69357.78000000,69358.92000000,69223.89000000,69248.00000000,145.25262000,1711951800000
69247.99000000,69291.61000000,69222.45000000,69291.60000000,67.33357000,1711951860000
69291.61000000,69318.55000000,69203.00000000,69207.12000000,92.45766000,1711951920000
69207.12000000,69280.00000000,69188.00000000,69279.99000000,57.42775000,1711951980000
69280.00000000,69323.52000000,69253.99000000,69272.14000000,49.13565000,1711952040000
69272.15000000,69381.99000000,69272.14000000,69381.99000000,45.08838000,1711952100000
69381.98000000,69459.87000000,69381.98000000,69459.86000000,46.29532000,1711952160000
69459.87000000,69492.15000000,69444.42000000,69466.47000000,58.06340000,1711952220000
69466.47000000,69501.49000000,69466.46000000,69490.00000000,82.11809000,1711952280000
69490.01000000,69490.01000000,69317.64000000,69342.00000000,81.70352000,1711952340000
69342.00000000,69400.00000000,69326.00000000,69337.71000000,49.89065000,1711952400000
69337.71000000,69419.54000000,69337.70000000,69407.03000000,36.77431000,1711952460000
69407.03000000,69422.92000000,69372.51000000,69409.88000000,74.19053000,1711952520000
69409.88000000,69464.70000000,69399.99000000,69430.01000000,37.45361000,1711952580000
69430.00000000,69442.00000000,69389.99000000,69389.99000000,33.20280000,1711952640000
69390.00000000,69390.00000000,69269.72000000,69302.00000000,67.49187000,1711952700000
69302.00000000,69358.36000000,69301.99000000,69328.51000000,37.47378000,1711952760000
69328.50000000,69373.13000000,69328.50000000,69362.82000000,19.53222000,1711952820000
69362.83000000,69368.00000000,69347.30000000,69360.02000000,13.06326000,1711952880000
69360.02000000,69374.61000000,69350.01000000,69365.99000000,24.92634000,1711952940000
69365.99000000,69374.00000000,69350.00000000,69350.00000000,34.90949000,1711953000000
69350.01000000,69491.74000000,69300.33000000,69490.69000000,45.90824000,1711953060000
69490.70000000,69497.64000000,69409.73000000,69435.20000000,49.50943000,1711953120000
69435.21000000,69488.00000000,69435.20000000,69447.37000000,40.20601000,1711953180000
69447.37000000,69489.57000000,69430.00000000,69489.56000000,38.42341000,1711953240000
69489.57000000,69544.11000000,69489.56000000,69537.17000000,47.95779000,1711953300000
69537.17000000,69613.20000000,69520.00000000,69541.00000000,68.95982000,1711953360000
69541.01000000,69590.01000000,69533.04000000,69574.98000000,32.86937000,1711953420000
69574.97000000,69643.48000000,69574.97000000,69612.02000000,47.18249000,1711953480000
69612.02000000,69612.02000000,69572.67000000,69590.11000000,35.78233000,1711953540000
69590.11000000,69590.12000000,69510.01000000,69512.00000000,50.70655000,1711953600000
69511.99000000,69552.00000000,69511.99000000,69549.25000000,50.43402000,1711953660000
69549.24000000,69587.23000000,69549.24000000,69580.47000000,21.30621000,1711953720000
69580.46000000,69620.00000000,69580.46000000,69620.00000000,31.89989000,1711953780000
69620.00000000,69658.05000000,69619.99000000,69640.01000000,77.25476000,1711953840000
69640.01000000,69640.01000000,69571.03000000,69571.03000000,28.56835000,1711953900000
69571.03000000,69615.63000000,69571.03000000,69600.58000000,47.38458000,1711953960000
69600.58000000,69604.86000000,69580.04000000,69596.01000000,18.16184000,1711954020000
69596.00000000,69600.00000000,69565.39000000,69583.99000000,42.50958000,1711954080000
69583.99000000,69597.35000000,69560.96000000,69561.74000000,41.31587000,1711954140000
69561.74000000,69568.00000000,69525.73000000,69539.99000000,27.10955000,1711954200000
69539.99000000,69558.00000000,69486.61000000,69522.00000000,58.73511000,1711954260000
69521.99000000,69594.00000000,69521.99000000,69594.00000000,28.75513000,1711954320000
69594.00000000,69611.99000000,69584.70000000,69611.99000000,46.89926000,1711954380000
69611.98000000,69631.89000000,69611.97000000,69622.01000000,27.83560000,1711954440000
69622.01000000,69671.64000000,69622.00000000,69671.64000000,19.76484000,1711954500000
69671.64000000,69671.64000000,69650.00000000,69656.00000000,35.29321000,1711954560000
69656.00000000,69658.00000000,69634.29000000,69652.61000000,15.56144000,1711954620000
69652.62000000,69654.00000000,69598.12000000,69602.00000000,22.18064000,1711954680000
69602.00000000,69621.93000000,69601.99000000,69614.96000000,13.90546000,1711954740000
69614.96000000,69621.17000000,69580.00000000,69621.17000000,58.65846000,1711954800000
69621.16000000,69634.00000000,69520.00000000,69523.62000000,46.37652000,1711954860000
69523.63000000,69561.64000000,69523.62000000,69561.64000000,12.16601000,1711954920000
69561.63000000,69664.20000000,69561.63000000,69664.20000000,31.13604000,1711954980000
69664.20000000,69701.78000000,69664.19000000,69697.09000000,22.55969000,1711955040000
69697.09000000,69744.11000000,69694.81000000,69720.00000000,79.53392000,1711955100000
69719.99000000,69763.76000000,69719.99000000,69747.05000000,75.38244000,1711955160000
69747.05000000,69755.63000000,69715.74000000,69755.63000000,33.59209000,1711955220000
69755.62000000,69786.00000000,69755.62000000,69781.82000000,29.69896000,1711955280000
69781.82000000,69784.76000000,69734.79000000,69736.86000000,34.52206000,1711955340000
69736.87000000,69736.87000000,69703.56000000,69718.00000000,21.19790000,1711955400000
69718.01000000,69730.00000000,69706.67000000,69706.67000000,14.92139000,1711955460000
69706.68000000,69715.25000000,69706.67000000,69715.24000000,9.92469000,1711955520000
69715.24000000,69728.00000000,69709.02000000,69721.99000000,9.78113000,1711955580000
69722.00000000,69728.22000000,69702.05000000,69702.05000000,11.30119000,1711955640000
69702.05000000,69710.54000000,69676.86000000,69686.01000000,30.31611000,1711955700000
69686.00000000,69689.44000000,69682.47000000,69689.44000000,9.65984000,1711955760000
69689.43000000,69728.22000000,69689.43000000,69708.05000000,35.85718000,1711955820000
69708.05000000,69708.06000000,69690.54000000,69693.90000000,16.96863000,1711955880000
69693.90000000,69693.91000000,69689.28000000,69689.28000000,7.24520000,1711955940000
69689.29000000,69708.87000000,69689.28000000,69705.14000000,14.77333000,1711956000000
69705.14000000,69705.14000000,69694.71000000,69694.71000000,15.97198000,1711956060000
69694.72000000,69728.97000000,69676.87000000,69728.97000000,71.63002000,1711956120000
69728.96000000,69728.97000000,69660.56000000,69660.57000000,33.46165000,1711956180000
69660.57000000,69660.86000000,69650.00000000,69653.88000000,16.33740000,1711956240000
69653.89000000,69663.76000000,69640.03000000,69663.76000000,27.19192000,1711956300000
69663.76000000,69667.69000000,69643.70000000,69667.68000000,35.57755000,1711956360000
69667.68000000,69720.00000000,69667.68000000,69704.14000000,42.79441000,1711956420000
69704.13000000,69719.92000000,69704.13000000,69715.39000000,23.51127000,1711956480000
69715.38000000,69720.26000000,69704.00000000,69704.01000000,7.51008000,1711956540000
69704.01000000,69710.00000000,69684.00000000,69684.00000000,18.94994000,1711956600000
69684.01000000,69719.82000000,69684.00000000,69719.81000000,10.94224000,1711956660000
69719.82000000,69744.00000000,69708.13000000,69708.14000000,51.59173000,1711956720000
69708.13000000,69708.14000000,69622.58000000,69622.58000000,54.74212000,1711956780000
69622.59000000,69631.92000000,69600.98000000,69626.89000000,39.76487000,1711956840000
69626.88000000,69688.00000000,69626.88000000,69653.62000000,31.63898000,1711956900000
69653.63000000,69668.90000000,69640.14000000,69640.14000000,4.67569000,1711956960000
69640.14000000,69760.00000000,69640.14000000,69702.24000000,42.91944000,1711957020000
69702.24000000,69702.24000000,69656.01000000,69656.02000000,20.55346000,1711957080000
69656.02000000,69656.02000000,69618.49000000,69618.50000000,15.71761000,1711957140000
69618.49000000,69618.50000000,69544.12000000,69559.99000000,33.47708000,1711957200000
69559.99000000,69575.97000000,69522.57000000,69530.00000000,39.58240000,1711957260000
69529.99000000,69550.00000000,69524.04000000,69542.93000000,18.66944000,1711957320000
69542.94000000,69549.88000000,69530.82000000,69530.82000000,11.57031000,1711957380000
69530.82000000,69568.32000000,69530.82000000,69568.32000000,24.50202000,1711957440000
69568.31000000,69600.00000000,69563.28000000,69600.00000000,30.76027000,1711957500000
69599.99000000,69600.00000000,69555.78000000,69600.00000000,40.51895000,1711957560000
69599.99000000,69680.00000000,69593.03000000,69652.01000000,32.81160000,1711957620000
69652.00000000,69700.00000000,69642.96000000,69642.96000000,26.34662000,1711957680000
69642.97000000,69670.82000000,69642.96000000,69670.81000000,9.68542000,1711957740000
69670.82000000,69699.99000000,69666.78000000,69687.03000000,12.90161000,1711957800000
69687.02000000,69687.03000000,69655.00000000,69655.01000000,12.47780000,1711957860000
69655.01000000,69666.00000000,69647.03000000,69665.99000000,16.58896000,1711957920000
69666.00000000,69694.00000000,69665.99000000,69694.00000000,10.92463000,1711957980000
69693.99000000,69723.53000000,69684.69000000,69700.01000000,25.44451000,1711958040000
69700.00000000,69700.01000000,69672.90000000,69683.99000000,16.67844000,1711958100000
69683.99000000,69692.71000000,69636.06000000,69636.06000000,27.18948000,1711958160000
69636.07000000,69636.07000000,69600.08000000,69600.08000000,21.28678000,1711958220000
69600.09000000,69600.09000000,69600.08000000,69600.08000000,6.19172000,1711958280000
69600.09000000,69600.09000000,69594.92000000,69594.94000000,11.07096000,1711958340000
69594.94000000,69594.94000000,69566.88000000,69577.37000000,47.34505000,1711958400000
69577.37000000,69594.94000000,69555.75000000,69555.76000000,33.16478000,1711958460000
69555.75000000,69568.00000000,69526.67000000,69532.00000000,26.10187000,1711958520000
69531.99000000,69550.00000000,69518.18000000,69518.18000000,34.94846000,1711958580000
69518.19000000,69518.19000000,69470.60000000,69498.00000000,42.29074000,1711958640000
69498.00000000,69573.50000000,69455.19000000,69573.49000000,61.20726000,1711958700000
69573.50000000,69573.50000000,69501.96000000,69512.15000000,21.54012000,1711958760000
69512.15000000,69512.16000000,69407.90000000,69431.59000000,42.38899000,1711958820000
69431.58000000,69442.93000000,69389.93000000,69414.89000000,33.49307000,1711958880000
69414.88000000,69446.69000000,69394.44000000,69446.69000000,24.43958000,1711958940000
69446.69000000,69494.00000000,69446.68000000,69452.00000000,52.61962000,1711959000000
69452.00000000,69529.26000000,69452.00000000,69529.25000000,24.44153000,1711959060000
69529.25000000,69529.26000000,69450.00000000,69450.00000000,19.99298000,1711959120000
69450.01000000,69474.00000000,69420.06000000,69448.85000000,23.57646000,1711959180000
69448.86000000,69487.51000000,69448.85000000,69474.01000000,12.81902000,1711959240000
69474.01000000,69474.01000000,69453.44000000,69453.44000000,15.17436000,1711959300000
69453.44000000,69549.19000000,69450.00000000,69549.18000000,31.23415000,1711959360000
69549.18000000,69552.00000000,69504.50000000,69504.51000000,16.48570000,1711959420000
69504.50000000,69542.00000000,69504.50000000,69504.65000000,22.32125000,1711959480000
69504.65000000,69509.62000000,69460.08000000,69460.08000000,36.09373000,1711959540000
69460.09000000,69460.09000000,69380.00000000,69426.07000000,51.67846000,1711959600000
69426.06000000,69446.10000000,69414.11000000,69414.11000000,24.35542000,1711959660000
69414.11000000,69414.12000000,69350.29000000,69368.94000000,35.54958000,1711959720000
69368.94000000,69368.95000000,69337.36000000,69359.99000000,26.12622000,1711959780000
69359.99000000,69363.77000000,69312.92000000,69348.01000000,22.64658000,1711959840000
69348.01000000,69348.01000000,69300.34000000,69345.53000000,44.33523000,1711959900000
69345.54000000,69363.00000000,69312.00000000,69323.92000000,11.07986000,1711959960000
69323.91000000,69401.22000000,69323.91000000,69387.30000000,33.61906000,1711960020000
69387.31000000,69397.06000000,69380.00000000,69389.07000000,44.95787000,1711960080000
69389.07000000,69389.83000000,69378.00000000,69378.01000000,14.62276000,1711960140000
69378.01000000,69396.76000000,69342.25000000,69342.25000000,22.52735000,1711960200000
69342.25000000,69355.80000000,69342.25000000,69342.41000000,16.44698000,1711960260000
69342.42000000,69342.42000000,69165.35000000,69270.38000000,144.21548000,1711960320000
69270.38000000,69366.18000000,69270.37000000,69366.18000000,53.08934000,1711960380000
69366.17000000,69492.12000000,69339.67000000,69440.01000000,76.37826000,1711960440000
69440.01000000,69472.00000000,69434.00000000,69450.00000000,24.39099000,1711960500000
69450.00000000,69450.01000000,69394.00000000,69413.36000000,23.39677000,1711960560000
69413.36000000,69413.36000000,69328.01000000,69359.04000000,35.81232000,1711960620000
69359.04000000,69393.99000000,69359.03000000,69393.98000000,10.85036000,1711960680000
69393.98000000,69475.00000000,69387.66000000,69474.99000000,39.13468000,1711960740000
69475.00000000,69479.29000000,69452.31000000,69452.32000000,19.21619000,1711960800000
69452.32000000,69500.00000000,69452.31000000,69500.00000000,28.25484000,1711960860000
69499.99000000,69511.99000000,69485.99000000,69485.99000000,15.74634000,1711960920000
69486.00000000,69500.00000000,69480.41000000,69499.99000000,22.21130000,1711960980000
69500.00000000,69545.00000000,69496.00000000,69519.79000000,43.96516000,1711961040000
69519.79000000,69545.00000000,69519.78000000,69544.99000000,29.57721000,1711961100000
69545.00000000,69593.75000000,69544.99000000,69568.17000000,18.80017000,1711961160000
69568.17000000,69568.17000000,69512.00000000,69512.00000000,9.38844000,1711961220000
69512.00000000,69512.01000000,69472.30000000,69472.30000000,36.93882000,1711961280000
69472.31000000,69494.93000000,69460.00000000,69460.00000000,31.54162000,1711961340000
69460.00000000,69460.01000000,69410.00000000,69455.45000000,48.12293000,1711961400000
69455.45000000,69455.46000000,69397.06000000,69408.60000000,19.71080000,1711961460000
69408.61000000,69426.00000000,69386.00000000,69386.01000000,16.21979000,1711961520000
69386.00000000,69458.98000000,69366.22000000,69458.98000000,41.17537000,1711961580000
69458.97000000,69458.98000000,69426.03000000,69436.00000000,28.94718000,1711961640000
69436.00000000,69442.08000000,69402.00000000,69407.19000000,19.82175000,1711961700000
69407.19000000,69425.49000000,69404.00000000,69413.62000000,14.11099000,1711961760000
69413.62000000,69430.41000000,69413.62000000,69413.76000000,9.58680000,1711961820000
69413.76000000,69413.77000000,69397.55000000,69397.56000000,11.72774000,1711961880000
69397.56000000,69397.56000000,69375.00000000,69388.64000000,11.71834000,1711961940000
69388.64000000,69453.99000000,69388.64000000,69453.98000000,21.16875000,1711962000000
69453.99000000,69475.00000000,69442.10000000,69458.00000000,33.63974000,1711962060000
69458.00000000,69460.00000000,69432.00000000,69460.00000000,21.70030000,1711962120000
69460.00000000,69471.99000000,69447.98000000,69447.99000000,21.08262000,1711962180000
69447.98000000,69456.67000000,69428.57000000,69441.71000000,20.44491000,1711962240000
69441.70000000,69460.09000000,69432.23000000,69460.09000000,22.55722000,1711962300000
69460.09000000,69503.99000000,69460.08000000,69477.98000000,24.45708000,1711962360000
69477.97000000,69530.00000000,69477.97000000,69523.04000000,24.11161000,1711962420000
69523.04000000,69523.05000000,69505.74000000,69523.04000000,13.50152000,1711962480000
69523.05000000,69554.93000000,69523.04000000,69554.93000000,28.47939000,1711962540000
69554.92000000,69577.98000000,69554.92000000,69576.24000000,20.92639000,1711962600000
69576.24000000,69576.25000000,69555.72000000,69576.22000000,12.85640000,1711962660000
69576.22000000,69578.82000000,69556.00000000,69568.01000000,17.27464000,1711962720000
69568.00000000,69568.01000000,69568.00000000,69568.01000000,3.85309000,1711962780000
69568.00000000,69616.65000000,69568.00000000,69586.01000000,27.59004000,1711962840000
69586.01000000,69586.01000000,69575.58000000,69576.01000000,18.93229000,1711962900000
69576.00000000,69576.01000000,69562.56000000,69566.77000000,6.86302000,1711962960000
69566.77000000,69568.01000000,69562.90000000,69568.00000000,7.88192000,1711963020000
69568.01000000,69568.01000000,69555.72000000,69555.72000000,11.70810000,1711963080000
69555.73000000,69555.73000000,69516.92000000,69530.11000000,28.75679000,1711963140000
69530.11000000,69530.12000000,69500.35000000,69500.36000000,16.37184000,1711963200000
69500.35000000,69514.24000000,69500.35000000,69508.10000000,24.86793000,1711963260000
69508.10000000,69511.61000000,69489.96000000,69489.97000000,17.13062000,1711963320000
69489.96000000,69489.97000000,69460.58000000,69489.96000000,14.78216000,1711963380000
69489.97000000,69514.00000000,69489.96000000,69507.05000000,16.32488000,1711963440000
69507.05000000,69531.46000000,69498.68000000,69531.45000000,16.74028000,1711963500000
69531.46000000,69541.46000000,69531.45000000,69541.46000000,16.48556000,1711963560000
69541.45000000,69541.46000000,69541.45000000,69541.46000000,6.95900000,1711963620000
69541.45000000,69549.86000000,69541.45000000,69549.86000000,12.92479000,1711963680000
69549.85000000,69549.86000000,69474.76000000,69479.74000000,24.85635000,1711963740000
69479.74000000,69486.69000000,69457.07000000,69457.08000000,19.50112000,1711963800000
69457.07000000,69489.40000000,69450.00000000,69462.94000000,37.41332000,1711963860000
69462.94000000,69469.18000000,69455.67000000,69455.68000000,13.48157000,1711963920000
69455.68000000,69455.68000000,69429.72000000,69429.72000000,9.45594000,1711963980000
69429.73000000,69463.95000000,69429.72000000,69463.95000000,15.03165000,1711964040000
69463.94000000,69466.00000000,69431.95000000,69431.96000000,9.34522000,1711964100000
69431.95000000,69505.97000000,69431.95000000,69505.96000000,25.83688000,1711964160000
69505.97000000,69505.97000000,69492.00000000,69492.00000000,15.15261000,1711964220000
69492.01000000,69492.01000000,69476.60000000,69489.82000000,20.01311000,1711964280000
69489.83000000,69489.83000000,69478.12000000,69478.12000000,7.34025000,1711964340000
69478.13000000,69478.13000000,69473.83000000,69473.83000000,6.12726000,1711964400000
69473.84000000,69473.84000000,69471.03000000,69471.04000000,7.39940000,1711964460000
69471.03000000,69498.00000000,69471.03000000,69498.00000000,11.47016000,1711964520000
69498.00000000,69498.00000000,69466.01000000,69466.01000000,13.76583000,1711964580000
69466.02000000,69466.02000000,69421.98000000,69428.92000000,11.52964000,1711964640000
69428.92000000,69453.88000000,69400.01000000,69453.87000000,24.15418000,1711964700000
69453.88000000,69539.00000000,69453.87000000,69526.01000000,28.60881000,1711964760000
69526.01000000,69533.12000000,69512.36000000,69518.01000000,15.13277000,1711964820000
69518.00000000,69518.01000000,69510.00000000,69510.00000000,3.30146000,1711964880000
69510.01000000,69530.37000000,69510.00000000,69514.01000000,9.32907000,1711964940000
69514.01000000,69514.01000000,69503.05000000,69503.06000000,11.48545000,1711965000000
69503.05000000,69510.78000000,69490.71000000,69490.71000000,12.87640000,1711965060000
69490.72000000,69490.72000000,69441.20000000,69441.20000000,13.23961000,1711965120000
69441.21000000,69448.14000000,69411.96000000,69411.97000000,15.52441000,1711965180000
69411.97000000,69431.10000000,69411.92000000,69431.10000000,11.69583000,1711965240000
69431.10000000,69431.10000000,69397.06000000,69397.06000000,19.23932000,1711965300000
69397.07000000,69408.57000000,69397.06000000,69401.62000000,17.14250000,1711965360000
69401.63000000,69408.58000000,69398.00000000,69401.64000000,8.75515000,1711965420000
69401.64000000,69415.00000000,69395.00000000,69415.00000000,22.03522000,1711965480000
69415.00000000,69415.00000000,69395.00000000,69395.00000000,4.85547000,1711965540000
69395.00000000,69395.01000000,69374.78000000,69389.51000000,20.08377000,1711965600000
69389.51000000,69420.00000000,69384.02000000,69384.02000000,19.10257000,1711965660000
69384.02000000,69418.30000000,69384.02000000,69418.29000000,14.82648000,1711965720000
69418.30000000,69474.65000000,69418.29000000,69450.00000000,30.35920000,1711965780000
69450.00000000,69450.01000000,69400.00000000,69400.01000000,9.27135000,1711965840000
69400.00000000,69400.01000000,69350.01000000,69358.01000000,15.20152000,1711965900000
69358.00000000,69388.13000000,69358.00000000,69388.12000000,12.26632000,1711965960000
69388.12000000,69439.27000000,69387.31000000,69406.75000000,32.17764000,1711966020000
69406.75000000,69426.36000000,69406.75000000,69422.84000000,9.05208000,1711966080000
69422.85000000,69432.91000000,69416.73000000,69432.90000000,12.63944000,1711966140000
69432.90000000,69432.91000000,69422.85000000,69422.86000000,2.55909000,1711966200000
69422.85000000,69444.76000000,69422.85000000,69438.01000000,9.34360000,1711966260000
69438.00000000,69474.84000000,69424.00000000,69474.84000000,34.54275000,1711966320000
69474.83000000,69490.00000000,69468.96000000,69468.97000000,28.50448000,1711966380000
69468.97000000,69468.97000000,69468.96000000,69468.96000000,6.05624000,1711966440000
69468.97000000,69478.44000000,69448.11000000,69448.11000000,17.77342000,1711966500000
69448.11000000,69468.46000000,69436.04000000,69468.45000000,21.78581000,1711966560000
69468.46000000,69474.00000000,69458.63000000,69458.63000000,13.71907000,1711966620000
69458.64000000,69458.64000000,69432.01000000,69432.02000000,10.80150000,1711966680000
69432.02000000,69432.02000000,69432.01000000,69432.01000000,8.81928000,1711966740000
69432.01000000,69432.02000000,69410.12000000,69414.01000000,22.65174000,1711966800000
69414.00000000,69423.22000000,69351.21000000,69353.28000000,30.90857000,1711966860000
69353.28000000,69353.28000000,69280.01000000,69304.99000000,47.36688000,1711966920000
69304.98000000,69341.94000000,69304.98000000,69341.93000000,38.34403000,1711966980000
69341.94000000,69341.94000000,69341.90000000,69341.90000000,2.69172000,1711967040000
69341.91000000,69341.91000000,69303.10000000,69316.29000000,14.74750000,1711967100000
69316.28000000,69347.13000000,69316.28000000,69347.12000000,13.48184000,1711967160000
69347.13000000,69353.03000000,69336.00000000,69336.00000000,6.22449000,1711967220000
69336.00000000,69338.57000000,69324.04000000,69324.69000000,12.01534000,1711967280000
69324.70000000,69327.24000000,69313.84000000,69327.24000000,15.36642000,1711967340000
69327.23000000,69327.24000000,69293.01000000,69303.98000000,22.47040000,1711967400000
69303.98000000,69360.00000000,69303.98000000,69359.99000000,17.24233000,1711967460000
69360.00000000,69360.00000000,69348.00000000,69359.96000000,9.18995000,1711967520000
69359.96000000,69373.13000000,69359.00000000,69359.01000000,10.22938000,1711967580000
69359.00000000,69359.01000000,69350.00000000,69350.01000000,11.32653000,1711967640000
69350.00000000,69350.01000000,69320.00000000,69332.01000000,6.90299000,1711967700000
69332.01000000,69343.70000000,69332.00000000,69336.00000000,6.34695000,1711967760000
69336.00000000,69420.00000000,69336.00000000,69406.41000000,24.11142000,1711967820000
69406.40000000,69460.06000000,69406.40000000,69460.06000000,17.40131000,1711967880000
69460.05000000,69474.99000000,69460.05000000,69470.01000000,19.34690000,1711967940000
69470.00000000,69470.01000000,69450.00000000,69450.00000000,10.17313000,1711968000000
69450.00000000,69450.01000000,69418.05000000,69431.93000000,19.71113000,1711968060000
69431.93000000,69444.00000000,69431.92000000,69444.00000000,9.33635000,1711968120000
69444.00000000,69444.00000000,69443.99000000,69443.99000000,5.75824000,1711968180000
69444.00000000,69444.00000000,69424.00000000,69424.00000000,10.03411000,1711968240000
69424.00000000,69485.90000000,69424.00000000,69485.90000000,8.97089000,1711968300000
69485.90000000,69514.88000000,69485.00000000,69514.87000000,18.37785000,1711968360000
69514.88000000,69532.25000000,69514.87000000,69532.25000000,10.10280000,1711968420000
69532.25000000,69558.51000000,69528.00000000,69540.01000000,32.59344000,1711968480000
69540.01000000,69560.20000000,69531.36000000,69547.05000000,24.51114000,1711968540000
69547.05000000,69547.07000000,69516.01000000,69516.02000000,20.00639000,1711968600000
69516.01000000,69522.73000000,69511.00000000,69522.72000000,12.66100000,1711968660000
69522.73000000,69544.17000000,69522.72000000,69544.17000000,11.19449000,1711968720000
69544.16000000,69558.05000000,69544.16000000,69558.05000000,3.44984000,1711968780000
69558.04000000,69577.14000000,69551.08000000,69577.13000000,10.91972000,1711968840000
69577.13000000,69577.14000000,69551.09000000,69551.09000000,10.29042000,1711968900000
69551.09000000,69575.99000000,69551.09000000,69561.19000000,12.30624000,1711968960000
69561.18000000,69572.10000000,69552.00000000,69552.01000000,7.51446000,1711969020000
69552.00000000,69552.01000000,69552.00000000,69552.00000000,2.19828000,1711969080000
69552.00000000,69558.96000000,69552.00000000,69554.01000000,6.85855000,1711969140000
69554.00000000,69558.97000000,69532.12000000,69558.96000000,14.82266000,1711969200000
69558.96000000,69581.13000000,69558.96000000,69572.11000000,13.90513000,1711969260000
69572.11000000,69654.22000000,69572.11000000,69645.31000000,44.81612000,1711969320000
69645.31000000,69712.49000000,69645.30000000,69688.01000000,31.16803000,1711969380000
69688.01000000,69712.00000000,69683.33000000,69707.34000000,19.01433000,1711969440000
69707.34000000,69707.34000000,69654.89000000,69654.89000000,12.73987000,1711969500000
69654.89000000,69688.91000000,69642.00000000,69676.48000000,11.31901000,1711969560000
69676.49000000,69685.92000000,69660.73000000,69673.08000000,15.36400000,1711969620000
69673.08000000,69684.00000000,69624.00000000,69624.01000000,12.88903000,1711969680000
69624.00000000,69630.00000000,69604.88000000,69619.15000000,31.58781000,1711969740000
69619.15000000,69663.85000000,69619.14000000,69646.84000000,19.42643000,1711969800000
69646.83000000,69687.42000000,69646.00000000,69668.90000000,16.99718000,1711969860000
69668.90000000,69764.70000000,69668.90000000,69758.00000000,34.93078000,1711969920000
69758.01000000,69799.98000000,69750.00000000,69755.02000000,36.55044000,1711969980000
69755.03000000,69755.03000000,69724.00000000,69724.00000000,7.89253000,1711970040000
69724.01000000,69724.01000000,69700.01000000,69709.76000000,14.86888000,1711970100000
69709.76000000,69723.88000000,69709.75000000,69720.78000000,11.73767000,1711970160000
69720.78000000,69760.00000000,69700.23000000,69700.24000000,33.50795000,1711970220000
69700.23000000,69710.28000000,69692.02000000,69693.70000000,17.94041000,1711970280000
69693.70000000,69693.70000000,69660.36000000,69660.49000000,7.59259000,1711970340000
69660.48000000,69672.00000000,69620.78000000,69620.78000000,21.80716000,1711970400000
69620.79000000,69630.97000000,69617.65000000,69630.96000000,13.73049000,1711970460000
69630.96000000,69648.00000000,69620.00000000,69632.69000000,22.78384000,1711970520000
69632.68000000,69650.18000000,69632.68000000,69650.18000000,14.06183000,1711970580000
69650.18000000,69650.18000000,69610.00000000,69610.01000000,21.29493000,1711970640000
69610.00000000,69610.01000000,69582.56000000,69582.57000000,15.98599000,1711970700000
69582.56000000,69616.04000000,69582.54000000,69594.61000000,9.71437000,1711970760000
69594.60000000,69605.85000000,69583.26000000,69583.27000000,15.09597000,1711970820000
69583.26000000,69625.78000000,69583.26000000,69612.43000000,23.27124000,1711970880000
69612.42000000,69612.44000000,69588.07000000,69588.08000000,17.26069000,1711970940000
69588.07000000,69588.08000000,69559.06000000,69559.08000000,25.09651000,1711971000000
69559.08000000,69559.08000000,69475.44000000,69483.13000000,35.65327000,1711971060000
69483.14000000,69513.68000000,69483.13000000,69486.30000000,14.02650000,1711971120000
69486.31000000,69513.36000000,69486.30000000,69497.12000000,19.07754000,1711971180000
69497.12000000,69508.00000000,69497.12000000,69507.99000000,11.89446000,1711971240000
69507.99000000,69508.00000000,69474.70000000,69485.52000000,13.56276000,1711971300000
69485.53000000,69515.99000000,69482.00000000,69482.00000000,11.59027000,1711971360000
69482.01000000,69494.00000000,69482.00000000,69493.99000000,10.34356000,1711971420000
